site_id,year,quarter,kelp
173,1990,1,0
174,1990,1,462
175,1990,1,14720
176,1990,1,0
177,1990,1,0
178,1990,1,0
179,1990,1,1667
180,1990,1,22167
181,1990,1,4091
182,1990,1,2590
183,1990,1,0
184,1990,1,0
185,1990,1,0
186,1990,1,0
187,1990,1,0
188,1990,1,0
189,1990,1,0
190,1990,1,0
191,1990,1,0
192,1990,1,0
193,1990,1,0
194,1990,1,0
195,1990,1,0
196,1990,1,0
197,1990,1,0
198,1990,1,0
199,1990,1,0
200,1990,1,0
201,1990,1,0
202,1990,1,1655
203,1990,1,246
204,1990,1,33327
205,1990,1,59236
206,1990,1,2609
207,1990,1,0
208,1990,1,6186
209,1990,1,26541
210,1990,1,1068
211,1990,1,0
212,1990,1,0
213,1990,1,0
214,1990,1,0
215,1990,1,0
216,1990,1,0
217,1990,1,0
218,1990,1,0
219,1990,1,0
220,1990,1,0
221,1990,1,0
222,1990,1,0
223,1990,1,0
224,1990,1,0
225,1990,1,0
226,1990,1,0
227,1990,1,11239
228,1990,1,0
229,1990,1,0
230,1990,1,0
231,1990,1,0
232,1990,1,246
233,1990,1,0
234,1990,1,0
235,1990,1,4224
236,1990,1,0
237,1990,1,0
238,1990,1,449
239,1990,1,1520
240,1990,1,0
241,1990,1,0
242,1990,1,0
243,1990,1,2890
244,1990,1,21305
245,1990,1,73921
246,1990,1,165342
247,1990,1,250120
248,1990,1,236968
249,1990,1,464172
250,1990,1,660509
251,1990,1,616935
252,1990,1,109642
253,1990,1,160969
254,1990,1,144101
255,1990,1,54372
256,1990,1,64031
257,1990,1,185629
258,1990,1,229400
259,1990,1,24415
260,1990,1,25421
261,1990,1,2203
262,1990,1,1081
263,1990,1,629
264,1990,1,6483
265,1990,1,435162
266,1990,1,183271
267,1990,1,146698
268,1990,1,167237
269,1990,1,42540
270,1990,1,1472
271,1990,1,8572
272,1990,1,2611
273,1990,1,4640
274,1990,1,265601
275,1990,1,114547
276,1990,1,48207
277,1990,1,45438
278,1990,1,41652
279,1990,1,169167
280,1990,1,117568
281,1990,1,53787
282,1990,1,280097
283,1990,1,258129
284,1990,1,456789
285,1990,1,146326
286,1990,1,25410
287,1990,1,63965
288,1990,1,112991
289,1990,1,130376
290,1990,1,38186
291,1990,1,18460
292,1990,1,17597
293,1990,1,47009
294,1990,1,223147
295,1990,1,40605
296,1990,1,22835
297,1990,1,26453
298,1990,1,2322
299,1990,1,73548
300,1990,1,64649
301,1990,1,65866
302,1990,1,90232
303,1990,1,78087
304,1990,1,95400
305,1990,1,69825
306,1990,1,277859
307,1990,1,152372
308,1990,1,344496
309,1990,1,41067
310,1990,1,82696
311,1990,1,54146
312,1990,1,26167
313,1990,1,46622
314,1990,1,12585
315,1990,1,31271
316,1990,1,11391
317,1990,1,0
318,1990,1,943
319,1990,1,2196
320,1990,1,3653
321,1990,1,12847
322,1990,1,45820
323,1990,1,33206
324,1990,1,15276
325,1990,1,17751
326,1990,1,0
327,1990,1,0
328,1990,1,0
329,1990,1,0
330,1990,1,0
331,1990,1,0
332,1990,1,0
333,1990,1,2610
334,1990,1,0
335,1990,1,0
336,1990,1,0
337,1990,1,0
338,1990,1,0
339,1990,1,0
340,1990,1,0
341,1990,1,5558
342,1990,1,510
343,1990,1,0
344,1990,1,1397
345,1990,1,0
346,1990,1,0
347,1990,1,1029
348,1990,1,0
349,1990,1,7928
350,1990,1,180424
351,1990,1,60144
352,1990,1,49846
353,1990,1,17248.5
354,1990,1,27963
355,1990,1,64962
356,1990,1,54932
357,1990,1,22640
358,1990,1,110052
359,1990,1,104545.5
360,1990,1,124503
361,1990,1,31150
1,1990,2,24944
2,1990,2,28270
3,1990,2,192618
4,1990,2,74477
5,1990,2,55925
6,1990,2,700634
7,1990,2,453868
8,1990,2,492765
9,1990,2,132522
10,1990,2,71162
11,1990,2,268215
12,1990,2,523051
13,1990,2,662996
14,1990,2,1136535
15,1990,2,158090
16,1990,2,295935
17,1990,2,1312669
18,1990,2,317964
19,1990,2,143577
20,1990,2,73415
21,1990,2,49751
22,1990,2,8671
23,1990,2,43817
24,1990,2,81545
25,1990,2,173536
26,1990,2,353173
27,1990,2,160446
28,1990,2,129460
29,1990,2,129284
30,1990,2,57029
31,1990,2,116389
32,1990,2,5341
33,1990,2,23771
34,1990,2,152142
35,1990,2,214349
36,1990,2,298256
37,1990,2,125138
38,1990,2,460790
39,1990,2,892248
40,1990,2,671103
41,1990,2,636702
42,1990,2,700948
43,1990,2,567075
44,1990,2,52705
45,1990,2,25721
46,1990,2,88410
47,1990,2,29445
48,1990,2,86888
49,1990,2,262122
50,1990,2,271231
51,1990,2,3227
52,1990,2,37467
53,1990,2,42977
54,1990,2,9460
55,1990,2,25264
56,1990,2,9798
57,1990,2,30605
58,1990,2,50106
59,1990,2,62928
60,1990,2,84000
61,1990,2,27503
62,1990,2,56074
63,1990,2,57938
64,1990,2,266131
65,1990,2,21174
66,1990,2,79146
67,1990,2,83429
68,1990,2,76734
69,1990,2,87714
70,1990,2,197090
71,1990,2,217801
72,1990,2,20279
73,1990,2,29456
74,1990,2,166
75,1990,2,52483
76,1990,2,386526
77,1990,2,970826
78,1990,2,737749
79,1990,2,1978079
80,1990,2,875609
81,1990,2,376756
82,1990,2,118357
83,1990,2,90661
84,1990,2,122046
85,1990,2,618153
86,1990,2,389438
87,1990,2,1605962
88,1990,2,206017
89,1990,2,110726
90,1990,2,96097
91,1990,2,432902
92,1990,2,752268
93,1990,2,308625
94,1990,2,580934
95,1990,2,232346
96,1990,2,163409
97,1990,2,46464
98,1990,2,83392
99,1990,2,60752
100,1990,2,67661
101,1990,2,103693
102,1990,2,112223
103,1990,2,70664
104,1990,2,73945
105,1990,2,151473
106,1990,2,362595
107,1990,2,217293
108,1990,2,383710
109,1990,2,193097
110,1990,2,29498
111,1990,2,428659
112,1990,2,381727
113,1990,2,713947
114,1990,2,665205
115,1990,2,417424
116,1990,2,754881
117,1990,2,549834
118,1990,2,115451
119,1990,2,649060
120,1990,2,1063657
121,1990,2,715645
122,1990,2,88686
123,1990,2,100203
124,1990,2,100215
125,1990,2,8042
126,1990,2,232573
127,1990,2,648720
128,1990,2,288095
129,1990,2,114582
130,1990,2,193856
131,1990,2,54217
132,1990,2,1653
133,1990,2,9505
134,1990,2,6532
135,1990,2,27332
136,1990,2,8470
137,1990,2,682
138,1990,2,4366
139,1990,2,47397
140,1990,2,195347
141,1990,2,255559
142,1990,2,327029
143,1990,2,134973
144,1990,2,587711
145,1990,2,611396
146,1990,2,437951
147,1990,2,372423
148,1990,2,460476
149,1990,2,60777
150,1990,2,288131
151,1990,2,145479
152,1990,2,24745
153,1990,2,33001
154,1990,2,152781
155,1990,2,61544
156,1990,2,31402
157,1990,2,0
158,1990,2,7459
159,1990,2,2772
160,1990,2,4258
161,1990,2,0
162,1990,2,22478
163,1990,2,56664
164,1990,2,343165
165,1990,2,462515
166,1990,2,274052
167,1990,2,527072
168,1990,2,786512
169,1990,2,1363702
170,1990,2,798888
171,1990,2,777638
172,1990,2,895310
173,1990,2,110969
174,1990,2,398298
175,1990,2,683672
176,1990,2,397792
177,1990,2,157105
178,1990,2,819050
179,1990,2,1591957
180,1990,2,1399720
181,1990,2,2222664
182,1990,2,2103290
183,1990,2,381746
184,1990,2,921595
185,1990,2,1591752
186,1990,2,1666892
187,1990,2,463577
188,1990,2,1892086
189,1990,2,3183482
190,1990,2,2127750
191,1990,2,1565481
192,1990,2,1956390
193,1990,2,2247540
194,1990,2,3383541
195,1990,2,3731462
196,1990,2,2733793
197,1990,2,3831142
198,1990,2,4874848
199,1990,2,2497237
200,1990,2,2180880
201,1990,2,2869025
202,1990,2,3565329
203,1990,2,469954
204,1990,2,1751558
205,1990,2,1219396
206,1990,2,369578
207,1990,2,277216
208,1990,2,1478571
209,1990,2,1984373
210,1990,2,93694
211,1990,2,0
212,1990,2,0
213,1990,2,3699
214,1990,2,45563
215,1990,2,282
216,1990,2,0
217,1990,2,0
218,1990,2,566037
219,1990,2,773737
220,1990,2,431226
221,1990,2,83096
222,1990,2,632554
223,1990,2,419274
224,1990,2,158280
225,1990,2,0
226,1990,2,16027
227,1990,2,14960
228,1990,2,3932
229,1990,2,0
230,1990,2,16015
231,1990,2,24349
232,1990,2,262533
233,1990,2,10705
234,1990,2,19300
235,1990,2,211123
236,1990,2,8218
237,1990,2,50592
238,1990,2,291628
239,1990,2,297679
240,1990,2,114161
241,1990,2,41169
242,1990,2,0
243,1990,2,86104
244,1990,2,295594
245,1990,2,670794
246,1990,2,688671
247,1990,2,1219680
248,1990,2,1905040
249,1990,2,2744861
250,1990,2,3313713
251,1990,2,2201076
252,1990,2,406313
253,1990,2,367020
254,1990,2,441438
255,1990,2,372248
256,1990,2,327548
257,1990,2,823652
258,1990,2,935958
259,1990,2,181354
260,1990,2,343159
261,1990,2,3445
262,1990,2,20851
263,1990,2,11886
264,1990,2,40706
265,1990,2,1209857
266,1990,2,643830
267,1990,2,488794
268,1990,2,411641
269,1990,2,229008
270,1990,2,24860
271,1990,2,51030
272,1990,2,58795
273,1990,2,63426
274,1990,2,906051
275,1990,2,492125
276,1990,2,302585
277,1990,2,192631
278,1990,2,308493
279,1990,2,514681
280,1990,2,335503
281,1990,2,178752
282,1990,2,674314
283,1990,2,846952
284,1990,2,1085643
285,1990,2,296240
286,1990,2,69494
287,1990,2,238027
288,1990,2,418464
289,1990,2,445135
290,1990,2,65124
291,1990,2,54787
292,1990,2,120499
293,1990,2,154302
294,1990,2,487001
295,1990,2,127396
296,1990,2,76409
297,1990,2,276584
298,1990,2,18412
299,1990,2,111994
300,1990,2,235623
301,1990,2,220743
302,1990,2,283990
303,1990,2,313914
304,1990,2,252156
305,1990,2,325585
306,1990,2,252446
307,1990,2,116028
308,1990,2,546979
309,1990,2,206052
310,1990,2,130858.5
311,1990,2,115452.5
312,1990,2,138453
313,1990,2,239658
314,1990,2,96596
315,1990,2,93171
316,1990,2,37593
317,1990,2,34727
318,1990,2,2096
319,1990,2,19592
320,1990,2,23978
321,1990,2,8960
322,1990,2,20356
323,1990,2,892
324,1990,2,6994
325,1990,2,31707
326,1990,2,11117
327,1990,2,886
328,1990,2,4223
329,1990,2,0
330,1990,2,7771
331,1990,2,14709
332,1990,2,1489
333,1990,2,5173
334,1990,2,0
335,1990,2,47345
336,1990,2,7193
337,1990,2,39403
338,1990,2,31525
339,1990,2,3467
340,1990,2,3651
341,1990,2,26320
342,1990,2,18810
343,1990,2,38311
344,1990,2,17510
345,1990,2,4783
346,1990,2,37865
347,1990,2,24223
348,1990,2,10137
349,1990,2,36435
350,1990,2,242587
351,1990,2,41571
352,1990,2,36351
353,1990,2,302801
354,1990,2,318427
355,1990,2,794605
356,1990,2,388530
357,1990,2,2383094
358,1990,2,5328250
359,1990,2,3947673
360,1990,2,955746
361,1990,2,455242
1,1990,3,6949
2,1990,3,48112
3,1990,3,195399
4,1990,3,52090
5,1990,3,79927
6,1990,3,604438
7,1990,3,423223
8,1990,3,346602
9,1990,3,134206
10,1990,3,193237
11,1990,3,129328
12,1990,3,88177
13,1990,3,193226
14,1990,3,31650
15,1990,3,27564
16,1990,3,8043
17,1990,3,40764
18,1990,3,0
19,1990,3,0
20,1990,3,0
21,1990,3,0
22,1990,3,4574
23,1990,3,12012
24,1990,3,31965
25,1990,3,35351
26,1990,3,46210
27,1990,3,486717
28,1990,3,732953
29,1990,3,829186
30,1990,3,442325
31,1990,3,1075330
32,1990,3,69155
33,1990,3,363229
34,1990,3,818905
35,1990,3,1237483
36,1990,3,899884
37,1990,3,867509
38,1990,3,1148609
39,1990,3,792888
40,1990,3,312645
41,1990,3,826292
42,1990,3,1300430
43,1990,3,1423006
44,1990,3,227367
45,1990,3,71436
46,1990,3,123959
47,1990,3,329589
48,1990,3,595610
49,1990,3,738069
50,1990,3,551618
51,1990,3,172295
52,1990,3,604490
53,1990,3,681895
54,1990,3,640716
55,1990,3,741268
56,1990,3,187128
57,1990,3,1022985
58,1990,3,915732
59,1990,3,1793393
60,1990,3,1227347
61,1990,3,181063
62,1990,3,418514
63,1990,3,481731
64,1990,3,1536192
65,1990,3,235720
66,1990,3,456821
67,1990,3,361434
68,1990,3,352124
69,1990,3,244672
70,1990,3,1289910
71,1990,3,2449498
72,1990,3,686955
73,1990,3,678302
74,1990,3,8802
75,1990,3,110528
76,1990,3,2196917
77,1990,3,1645369
78,1990,3,6246405
79,1990,3,8205861
80,1990,3,4465396
81,1990,3,1240749
82,1990,3,1075198
83,1990,3,1182418
84,1990,3,317247
85,1990,3,893806
86,1990,3,1019651
87,1990,3,2447775
88,1990,3,457427
89,1990,3,858439
90,1990,3,338382
91,1990,3,1037613
92,1990,3,1578894
93,1990,3,811862
94,1990,3,1151966
95,1990,3,395091
96,1990,3,349669
97,1990,3,179291
98,1990,3,391872
99,1990,3,380933
100,1990,3,207867
101,1990,3,634124
102,1990,3,750581
103,1990,3,633967
104,1990,3,877450
105,1990,3,1442570
106,1990,3,1145104
107,1990,3,863692
108,1990,3,928228
109,1990,3,913478
110,1990,3,229824
111,1990,3,1285687
112,1990,3,1483047
113,1990,3,1053799
114,1990,3,608466
115,1990,3,885425
116,1990,3,2013084
117,1990,3,2236383
118,1990,3,640991
119,1990,3,2047361
120,1990,3,2794625
121,1990,3,774391
122,1990,3,286227
123,1990,3,376838
124,1990,3,207974.5
125,1990,3,3030
126,1990,3,557284
127,1990,3,993300
128,1990,3,770737
129,1990,3,417891
130,1990,3,1017768
131,1990,3,1538337
132,1990,3,641799
133,1990,3,388852
134,1990,3,995510
135,1990,3,876756
136,1990,3,134509
137,1990,3,251657
138,1990,3,103879
139,1990,3,167940
140,1990,3,1340931
141,1990,3,1469886
142,1990,3,1620434
143,1990,3,493315
144,1990,3,772619
145,1990,3,1760414
146,1990,3,1729080
147,1990,3,2025669
148,1990,3,2084377
149,1990,3,331416
150,1990,3,1317184
151,1990,3,303058
152,1990,3,102049
153,1990,3,199947
154,1990,3,587711
155,1990,3,252314
156,1990,3,179819
157,1990,3,18846
158,1990,3,67699
159,1990,3,26148
160,1990,3,6824
161,1990,3,71353
162,1990,3,63142
163,1990,3,124377
164,1990,3,500683
165,1990,3,905690
166,1990,3,569170
167,1990,3,1107220
168,1990,3,1770457
169,1990,3,3161318
170,1990,3,2231751
171,1990,3,2186412
172,1990,3,2418950
173,1990,3,527551
174,1990,3,843065
175,1990,3,193322
176,1990,3,480589
177,1990,3,189918
178,1990,3,1611920
179,1990,3,2035797
180,1990,3,1677745
181,1990,3,2760789
182,1990,3,2461116
183,1990,3,642735
184,1990,3,1559480
185,1990,3,3053120
186,1990,3,2636302
187,1990,3,698769
188,1990,3,2666984
189,1990,3,4157146
190,1990,3,2071349
191,1990,3,1815528
192,1990,3,2177499
193,1990,3,2679194
194,1990,3,3332258
195,1990,3,4649670
196,1990,3,3213363
197,1990,3,3894170
198,1990,3,4089469
199,1990,3,2130572
200,1990,3,2652328
201,1990,3,2684324
202,1990,3,3417420
203,1990,3,673405
204,1990,3,1514605
205,1990,3,755660
206,1990,3,649473
207,1990,3,388820
208,1990,3,2330690
209,1990,3,1887116
210,1990,3,55590
211,1990,3,2137
212,1990,3,120392
213,1990,3,396188
214,1990,3,528027
215,1990,3,123418
216,1990,3,8124
217,1990,3,21419
218,1990,3,263444
219,1990,3,346229
220,1990,3,123791
221,1990,3,83390
222,1990,3,818145
223,1990,3,614606
224,1990,3,118957
225,1990,3,59357
226,1990,3,118766
227,1990,3,14389
228,1990,3,26999
229,1990,3,379158
230,1990,3,108938
231,1990,3,126375
232,1990,3,529237
233,1990,3,341024
234,1990,3,583406
235,1990,3,781564
236,1990,3,698363
237,1990,3,460874
238,1990,3,1881018
239,1990,3,1153133
240,1990,3,990108
241,1990,3,246715
242,1990,3,224856
243,1990,3,24306
244,1990,3,13564
245,1990,3,31797
246,1990,3,53467
247,1990,3,21503
248,1990,3,9304
249,1990,3,2775
250,1990,3,4867
251,1990,3,668
252,1990,3,7325
253,1990,3,1352
254,1990,3,2767
255,1990,3,3456
256,1990,3,19042
257,1990,3,60034
258,1990,3,10020
259,1990,3,4350
260,1990,3,36912
261,1990,3,0
262,1990,3,0
263,1990,3,838
264,1990,3,0
265,1990,3,132626
266,1990,3,33420
267,1990,3,39764
268,1990,3,21320
269,1990,3,19272
270,1990,3,0
271,1990,3,0
272,1990,3,5404
273,1990,3,5514
274,1990,3,2112
275,1990,3,25472
276,1990,3,77567
277,1990,3,6720
278,1990,3,6107
279,1990,3,9534
280,1990,3,2194
281,1990,3,13480
282,1990,3,20604
283,1990,3,5249
284,1990,3,5112
285,1990,3,1678
286,1990,3,0
287,1990,3,3110
288,1990,3,5369
289,1990,3,19862
290,1990,3,797
291,1990,3,759
292,1990,3,17041
293,1990,3,17823
294,1990,3,0
295,1990,3,0
296,1990,3,0
297,1990,3,121236
298,1990,3,1468
299,1990,3,0
300,1990,3,18520
301,1990,3,108132
302,1990,3,197688
303,1990,3,192769
304,1990,3,78724
305,1990,3,193742
306,1990,3,557323
307,1990,3,282944
308,1990,3,614561
309,1990,3,135384
310,1990,3,285677
311,1990,3,150246
312,1990,3,55820
313,1990,3,127309
314,1990,3,11397
315,1990,3,0
316,1990,3,0
317,1990,3,0
318,1990,3,0
319,1990,3,0
320,1990,3,0
321,1990,3,3137
322,1990,3,0
323,1990,3,0
324,1990,3,0
325,1990,3,1740
326,1990,3,11173
327,1990,3,23184
328,1990,3,0
329,1990,3,21491
330,1990,3,788
331,1990,3,0
332,1990,3,0
333,1990,3,1608
334,1990,3,0
335,1990,3,0
336,1990,3,0
337,1990,3,0
338,1990,3,0
339,1990,3,0
340,1990,3,0
341,1990,3,0
342,1990,3,0
343,1990,3,0
344,1990,3,0
345,1990,3,0
346,1990,3,0
347,1990,3,0
348,1990,3,0
349,1990,3,0
350,1990,3,0
351,1990,3,0
352,1990,3,0
353,1990,3,1001473
354,1990,3,1301765
355,1990,3,2005229
356,1990,3,1601419
357,1990,3,576877
358,1990,3,1559372
359,1990,3,1197991
360,1990,3,1130366
361,1990,3,266425
1,1990,4,3008
2,1990,4,10552
3,1990,4,108173
4,1990,4,12072
5,1990,4,40199
6,1990,4,112406
7,1990,4,77386
8,1990,4,48431
9,1990,4,18062
10,1990,4,44514
11,1990,4,15276
12,1990,4,12791
13,1990,4,45065
14,1990,4,24952
15,1990,4,364
16,1990,4,1273
17,1990,4,193210
18,1990,4,4639
19,1990,4,1046
20,1990,4,0
21,1990,4,0
22,1990,4,12256
23,1990,4,28591
24,1990,4,32510
25,1990,4,34771
26,1990,4,16480
27,1990,4,236230
28,1990,4,393790
29,1990,4,462044
30,1990,4,207655
31,1990,4,474618
32,1990,4,60621
33,1990,4,84135
34,1990,4,579834
35,1990,4,645650
36,1990,4,665096
37,1990,4,621489
38,1990,4,955301
39,1990,4,508024
40,1990,4,220738
41,1990,4,428100
42,1990,4,557492
43,1990,4,753237
44,1990,4,143392
45,1990,4,52749
46,1990,4,75214
47,1990,4,102580
48,1990,4,257993
49,1990,4,549559
50,1990,4,428982
51,1990,4,138545
52,1990,4,393675
53,1990,4,436252
54,1990,4,510178
55,1990,4,660358
56,1990,4,217067
57,1990,4,890728
58,1990,4,775733
59,1990,4,1396689
60,1990,4,1039187
61,1990,4,150816
62,1990,4,414012
63,1990,4,385658
64,1990,4,1073977
65,1990,4,127836
66,1990,4,214106
67,1990,4,222459
68,1990,4,178201
69,1990,4,75310
70,1990,4,857796
71,1990,4,1824359
72,1990,4,610501
73,1990,4,665897
74,1990,4,6807
75,1990,4,46352
76,1990,4,1672921
77,1990,4,697455
78,1990,4,2766684
79,1990,4,3156505
80,1990,4,2819552
81,1990,4,646591
82,1990,4,1029566
83,1990,4,1038936
84,1990,4,272669
85,1990,4,516731
86,1990,4,666222
87,1990,4,1511095
88,1990,4,310464
89,1990,4,702892
90,1990,4,231607
91,1990,4,786056
92,1990,4,1144283
93,1990,4,662336
94,1990,4,829642
95,1990,4,308439
96,1990,4,304833
97,1990,4,132894
98,1990,4,287265
99,1990,4,382775
100,1990,4,128021
101,1990,4,502217
102,1990,4,736491
103,1990,4,504770
104,1990,4,727948
105,1990,4,1341163
106,1990,4,839707
107,1990,4,591886
108,1990,4,746930
109,1990,4,778172
110,1990,4,187167
111,1990,4,1045542
112,1990,4,1349218
113,1990,4,827928
114,1990,4,370865
115,1990,4,564203
116,1990,4,1410515
117,1990,4,1625560
118,1990,4,423873
119,1990,4,1141133
120,1990,4,1494329
121,1990,4,168391
122,1990,4,6584
123,1990,4,120327
124,1990,4,16972
125,1990,4,32769
126,1990,4,252749
127,1990,4,397742
128,1990,4,402841
129,1990,4,241979
130,1990,4,646263
131,1990,4,1085494
132,1990,4,456217
133,1990,4,207110
134,1990,4,591403
135,1990,4,625489
136,1990,4,129682
137,1990,4,168571
138,1990,4,85070
139,1990,4,94277
140,1990,4,771741
141,1990,4,897660
142,1990,4,969877
143,1990,4,302334
144,1990,4,388624
145,1990,4,1124118
146,1990,4,1028404
147,1990,4,1200172
148,1990,4,1162987
149,1990,4,214254
150,1990,4,685535
151,1990,4,123541
152,1990,4,65421
153,1990,4,119859
154,1990,4,340642
155,1990,4,142516
156,1990,4,121329
157,1990,4,2049
158,1990,4,30386
159,1990,4,20208
160,1990,4,0
161,1990,4,13737
162,1990,4,21676
163,1990,4,45272
164,1990,4,143148
165,1990,4,322563
166,1990,4,160748
167,1990,4,360708
168,1990,4,618406
169,1990,4,1090138
170,1990,4,610978
171,1990,4,458126
172,1990,4,728638
173,1990,4,165486
174,1990,4,184529
175,1990,4,4579
176,1990,4,19245
177,1990,4,15510
178,1990,4,520006
179,1990,4,511350
180,1990,4,402101
181,1990,4,821862
182,1990,4,708025
183,1990,4,151128
184,1990,4,445101
185,1990,4,954951
186,1990,4,965455
187,1990,4,297139
188,1990,4,1214971
189,1990,4,1664064
190,1990,4,963024
191,1990,4,1094791
192,1990,4,815391
193,1990,4,1109062
194,1990,4,1054640
195,1990,4,1466383
196,1990,4,660273
197,1990,4,779696
198,1990,4,823419
199,1990,4,248364
200,1990,4,337610
201,1990,4,261504
202,1990,4,797343
203,1990,4,192452
204,1990,4,210250
205,1990,4,12028
206,1990,4,125414
207,1990,4,36523
208,1990,4,526061
209,1990,4,435142
210,1990,4,0
211,1990,4,20668
212,1990,4,19446.5
213,1990,4,23967.5
214,1990,4,18390.5
215,1990,4,10631
216,1990,4,0
217,1990,4,0
218,1990,4,3253
219,1990,4,3724
220,1990,4,151
221,1990,4,0
222,1990,4,3123
223,1990,4,12151.5
224,1990,4,4209
225,1990,4,14915
226,1990,4,64471
227,1990,4,5657
228,1990,4,53833
229,1990,4,432132
230,1990,4,112023
231,1990,4,102155
232,1990,4,406337
233,1990,4,302977
234,1990,4,562781
235,1990,4,538061
236,1990,4,684095
237,1990,4,255090
238,1990,4,982843
239,1990,4,592406
240,1990,4,213144
241,1990,4,70881
242,1990,4,161131
243,1990,4,13809
244,1990,4,9241
245,1990,4,22779
246,1990,4,46722
247,1990,4,21283
248,1990,4,5509
249,1990,4,58620
250,1990,4,81761
251,1990,4,53749
252,1990,4,98380
253,1990,4,13888
254,1990,4,73205
255,1990,4,67570
256,1990,4,13903
257,1990,4,2376
258,1990,4,977
259,1990,4,1658
260,1990,4,29032
261,1990,4,0
262,1990,4,0
263,1990,4,896.5
264,1990,4,4103.5
265,1990,4,45917.5
266,1990,4,29334.5
267,1990,4,15290
268,1990,4,11149.5
269,1990,4,11436
270,1990,4,1663
271,1990,4,999
272,1990,4,450
273,1990,4,6382.5
274,1990,4,115532.5
275,1990,4,63956
276,1990,4,252
277,1990,4,238
278,1990,4,9895.5
279,1990,4,22558.5
280,1990,4,18053
281,1990,4,5592.5
282,1990,4,32560.5
283,1990,4,111712.5
284,1990,4,132208
285,1990,4,972.5
286,1990,4,271
287,1990,4,7715.5
288,1990,4,4390.5
289,1990,4,9179
290,1990,4,619.5
291,1990,4,3279.5
292,1990,4,9084
293,1990,4,10831.5
294,1990,4,1613
295,1990,4,0
296,1990,4,3217
297,1990,4,141798
298,1990,4,8651
299,1990,4,0
300,1990,4,29665
301,1990,4,154800
302,1990,4,74853
303,1990,4,75029
304,1990,4,16891
305,1990,4,81437
306,1990,4,274473
307,1990,4,70750
308,1990,4,146269
309,1990,4,19033
310,1990,4,68157
311,1990,4,23289
312,1990,4,6592
313,1990,4,31373
314,1990,4,3789
315,1990,4,0
316,1990,4,7510
317,1990,4,0
318,1990,4,0
319,1990,4,0
320,1990,4,0
321,1990,4,0
322,1990,4,653
323,1990,4,0
324,1990,4,0
325,1990,4,1456
326,1990,4,7494
327,1990,4,9003
328,1990,4,0
329,1990,4,24137
330,1990,4,653
331,1990,4,9617
332,1990,4,0
333,1990,4,0
334,1990,4,0
335,1990,4,920
336,1990,4,0
337,1990,4,364
338,1990,4,0
339,1990,4,0
340,1990,4,0
341,1990,4,0
342,1990,4,0
343,1990,4,0
344,1990,4,1456
345,1990,4,0
346,1990,4,0
347,1990,4,0
348,1990,4,0
349,1990,4,0
350,1990,4,1199
351,1990,4,572
352,1990,4,0
353,1990,4,42388
354,1990,4,108898
355,1990,4,271414
356,1990,4,154125
357,1990,4,70406
358,1990,4,185634
359,1990,4,149187
360,1990,4,192685
361,1990,4,139203
1,1991,1,0
2,1991,1,8142
3,1991,1,0
4,1991,1,308
5,1991,1,0
6,1991,1,518.5
7,1991,1,0
8,1991,1,0
9,1991,1,0
10,1991,1,321
11,1991,1,133
12,1991,1,475
13,1991,1,8447
14,1991,1,2123.5
15,1991,1,1857.5
16,1991,1,1309
17,1991,1,55055
18,1991,1,6727
19,1991,1,8625
20,1991,1,3287
21,1991,1,2311
22,1991,1,2560.5
23,1991,1,213.5
24,1991,1,12392.5
25,1991,1,3142.5
26,1991,1,6896
27,1991,1,40
28,1991,1,487.5
29,1991,1,0
30,1991,1,0
31,1991,1,509
32,1991,1,0
33,1991,1,0
34,1991,1,4103
35,1991,1,14057.5
36,1991,1,11681
37,1991,1,1163
38,1991,1,5761
39,1991,1,70683
40,1991,1,67862
41,1991,1,4273
42,1991,1,6181
43,1991,1,27608
44,1991,1,6143
45,1991,1,1470
46,1991,1,2097
47,1991,1,1609
48,1991,1,3077
49,1991,1,8420
50,1991,1,9912
51,1991,1,83
52,1991,1,1983
53,1991,1,443
54,1991,1,1584
55,1991,1,992
56,1991,1,184
57,1991,1,736
58,1991,1,1772
59,1991,1,1263
60,1991,1,63
61,1991,1,0
62,1991,1,1376
63,1991,1,901
64,1991,1,5246
65,1991,1,0
66,1991,1,963
67,1991,1,1584
68,1991,1,0
69,1991,1,325
70,1991,1,3279
71,1991,1,8938
72,1991,1,0
73,1991,1,64
74,1991,1,0
75,1991,1,6917
76,1991,1,7774
77,1991,1,45333
78,1991,1,11373
79,1991,1,40242
80,1991,1,33610
81,1991,1,3392
82,1991,1,0
83,1991,1,730.5
84,1991,1,1206
85,1991,1,7900.5
86,1991,1,4598
87,1991,1,6055.5
88,1991,1,13311
89,1991,1,902
90,1991,1,85.5
91,1991,1,7731.5
92,1991,1,2747.5
93,1991,1,9151
94,1991,1,1126
95,1991,1,3106
96,1991,1,396
97,1991,1,0
98,1991,1,1063.5
99,1991,1,1960.5
100,1991,1,604.5
101,1991,1,2524.5
102,1991,1,2381.5
103,1991,1,1717
104,1991,1,539.5
105,1991,1,1891.5
106,1991,1,2216.5
107,1991,1,835.5
108,1991,1,2392.5
109,1991,1,719
110,1991,1,0
111,1991,1,648.5
112,1991,1,1663
113,1991,1,1027.5
114,1991,1,469.5
115,1991,1,65
116,1991,1,201.5
117,1991,1,141.5
118,1991,1,347.5
119,1991,1,8615
120,1991,1,1275
121,1991,1,0
122,1991,1,0
123,1991,1,0
124,1991,1,0
